label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
̱,0.4146,0.663107,-0.0,0.405215,0.597176,-0.015844,0.397782,0.55446,-0.033612,0.404461,0.535415,-0.051293,0.417885,0.522041,-0.067183,0.328625,0.538723,-0.028973,0.386332,0.502933,-0.063145,0.427507,0.498585,-0.086472,0.452884,0.493594,-0.09905,0.330681,0.583267,-0.035612,0.396581,0.539829,-0.06666,0.436726,0.528413,-0.073261,0.460965,0.522242,-0.072605,0.349859,0.628099,-0.045169,0.409227,0.589981,-0.06656,0.416647,0.584904,-0.061502,0.408395,0.588714,-0.053685,0.377016,0.667374,-0.057251,0.421845,0.633137,-0.067407,0.423752,0.624995,-0.061753,0.411509,0.628659,-0.054779
̱,0.40848,0.648834,0.0,0.402478,0.590551,-0.015952,0.401199,0.552615,-0.035231,0.414394,0.536826,-0.053948,0.433149,0.539571,-0.071804,0.309695,0.557023,-0.029891,0.363418,0.53076,-0.057844,0.40208,0.529686,-0.078975,0.426291,0.531031,-0.091962,0.308416,0.605209,-0.035259,0.358469,0.575378,-0.060363,0.399701,0.566568,-0.07059,0.424417,0.564325,-0.07596,0.322598,0.651256,-0.042438,0.376347,0.622009,-0.061309,0.401303,0.61214,-0.063456,0.406209,0.612803,-0.06274,0.346186,0.687192,-0.0514,0.390936,0.660041,-0.059454,0.404964,0.645635,-0.057443,0.402427,0.641735,-0.055198
o,0.396532,0.717453,0.0,0.385889,0.666968,0.016791,0.359388,0.633852,0.019906,0.344225,0.605187,0.013608,0.330507,0.579783,0.006815,0.304578,0.665718,0.03171,0.271203,0.630856,0.021967,0.286978,0.600171,0.014599,0.311377,0.586104,0.012671,0.300446,0.675746,0.01149,0.262506,0.639948,-0.000744,0.283367,0.601756,-0.010041,0.309198,0.587165,-0.012385,0.299962,0.687456,-0.010657,0.26141,0.649644,-0.023965,0.28638,0.611502,-0.027716,0.31302,0.598997,-0.025641,0.303955,0.698452,-0.032174,0.265124,0.669912,-0.042077,0.271634,0.633014,-0.042803,0.287608,0.61315,-0.040397
o,0.409248,0.754869,-0.0,0.393195,0.690204,0.026009,0.363383,0.653358,0.033338,0.348119,0.619613,0.029907,0.336566,0.587668,0.025887,0.295796,0.703251,0.039749,0.263807,0.648846,0.030672,0.28702,0.610571,0.020239,0.31258,0.594577,0.015437,0.292233,0.715362,0.0159,0.256743,0.652148,0.005236,0.284482,0.605283,-0.005953,0.31536,0.590411,-0.010543,0.294371,0.723623,-0.008767,0.257148,0.662811,-0.018681,0.285802,0.614874,-0.0215,0.315368,0.599145,-0.019917,0.30277,0.727113,-0.03233,0.263436,0.683189,-0.039836,0.271776,0.641449,-0.038485,0.289418,0.618635,-0.035024
o,0.418572,0.76612,-0.0,0.395933,0.695089,0.025325,0.36525,0.657398,0.030265,0.349419,0.621297,0.023988,0.337722,0.589921,0.016885,0.299296,0.707241,0.035255,0.263599,0.65201,0.021896,0.284685,0.613385,0.007544,0.31004,0.599418,0.000254,0.296332,0.720518,0.010696,0.25745,0.654432,-0.003244,0.285374,0.608665,-0.016831,0.31694,0.596735,-0.022999,0.299649,0.728345,-0.014489,0.258265,0.664838,-0.026075,0.28625,0.618774,-0.029791,0.315758,0.606738,-0.028786,0.30903,0.731227,-0.038541,0.268157,0.683141,-0.045635,0.277167,0.642156,-0.043385,0.294828,0.621852,-0.039513
o,0.417458,0.767731,-0.0,0.392319,0.691926,0.020183,0.360025,0.651663,0.023762,0.343166,0.613939,0.016983,0.331525,0.574342,0.010055,0.294189,0.699801,0.034336,0.262409,0.647401,0.019281,0.281422,0.606294,0.003815,0.305376,0.585902,-0.004473,0.28973,0.715532,0.012526,0.254512,0.650842,-0.005446,0.280847,0.602176,-0.020838,0.311649,0.58212,-0.02748,0.291786,0.725363,-0.010864,0.253952,0.662113,-0.02665,0.27817,0.610862,-0.033923,0.307923,0.587981,-0.034318,0.299672,0.728979,-0.033552,0.265027,0.67846,-0.044134,0.270351,0.634838,-0.046436,0.285488,0.606835,-0.04536
o,0.38511,0.766092,0.0,0.363218,0.694926,0.020247,0.332656,0.654723,0.026934,0.314955,0.618249,0.023127,0.302678,0.580525,0.018668,0.269534,0.684367,0.045218,0.233974,0.652159,0.03588,0.246161,0.617799,0.023156,0.267454,0.599142,0.016482,0.264707,0.695844,0.024687,0.221709,0.655663,0.012713,0.239609,0.614417,-0.00205,0.268245,0.596931,-0.008793,0.263178,0.709937,0.001894,0.219814,0.66834,-0.010581,0.23934,0.622185,-0.019282,0.266886,0.600029,-0.021038,0.2661,0.723262,-0.020144,0.22588,0.685108,-0.029482,0.231276,0.644801,-0.031901,0.248059,0.619067,-0.031062
o,0.389507,0.759519,-0.0,0.368665,0.686039,0.022259,0.340185,0.646689,0.030274,0.32137,0.610281,0.02748,0.307666,0.573395,0.024255,0.28323,0.678089,0.051036,0.25079,0.645445,0.046874,0.257794,0.61446,0.037488,0.272135,0.599869,0.031981,0.275645,0.690283,0.030282,0.231728,0.654601,0.021184,0.244075,0.616017,0.007336,0.270099,0.600306,0.000538,0.271097,0.705369,0.007413,0.22655,0.665635,-0.001974,0.242107,0.62289,-0.010815,0.268351,0.603126,-0.013912,0.270613,0.717955,-0.014668,0.232101,0.67993,-0.021562,0.233362,0.641189,-0.024853,0.246662,0.614197,-0.025747
o,0.387725,0.755387,-0.0,0.370033,0.683326,0.021983,0.341907,0.641943,0.028815,0.325443,0.605326,0.024902,0.311237,0.569744,0.020588,0.277023,0.674044,0.047429,0.247434,0.63469,0.040563,0.260538,0.601537,0.029509,0.281164,0.586468,0.023552,0.270077,0.686537,0.026343,0.231682,0.640197,0.016085,0.251726,0.601863,0.002692,0.281159,0.589375,-0.003464,0.267016,0.699937,0.003259,0.226878,0.651661,-0.006899,0.249499,0.608302,-0.014142,0.279569,0.591031,-0.015677,0.268977,0.709467,-0.019075,0.231578,0.66773,-0.026379,0.238189,0.626969,-0.028194,0.25604,0.601063,-0.02751
o,0.402391,0.752093,-0.0,0.382404,0.677166,0.025145,0.354008,0.636289,0.031493,0.337151,0.599361,0.026349,0.325774,0.560548,0.020465,0.290496,0.675152,0.044819,0.25673,0.632949,0.036195,0.270295,0.598088,0.023956,0.290685,0.582942,0.017008,0.284687,0.688413,0.021342,0.244695,0.634209,0.009066,0.266284,0.59238,-0.005518,0.296345,0.579557,-0.012648,0.283756,0.69958,-0.003445,0.243923,0.643168,-0.013102,0.26607,0.599266,-0.019833,0.293876,0.583651,-0.021735,0.288859,0.705455,-0.027274,0.25157,0.657598,-0.032727,0.256467,0.617597,-0.033525,0.271037,0.593751,-0.032919
o,0.408271,0.750582,-0.0,0.385108,0.672512,0.028764,0.356042,0.631617,0.036989,0.340511,0.593574,0.032972,0.328946,0.554059,0.028236,0.292858,0.676006,0.048877,0.26209,0.627849,0.040126,0.278393,0.592163,0.027664,0.300124,0.577377,0.020776,0.286261,0.689643,0.023922,0.249254,0.631018,0.012245,0.27196,0.588204,-0.001996,0.302041,0.574515,-0.008825,0.285739,0.699388,-0.002185,0.246902,0.640241,-0.012075,0.270166,0.594997,-0.018598,0.298757,0.578258,-0.020001,0.291266,0.70241,-0.02701,0.255579,0.651747,-0.033271,0.262669,0.611469,-0.033983,0.278655,0.588017,-0.032757
o,0.412807,0.751001,-0.0,0.388598,0.671693,0.028131,0.359183,0.630817,0.035029,0.342899,0.59216,0.02966,0.331734,0.552159,0.023603,0.294567,0.678008,0.046569,0.263191,0.627806,0.036414,0.280305,0.590676,0.022944,0.302701,0.574488,0.01534,0.288389,0.692074,0.021255,0.251823,0.629854,0.008143,0.275271,0.58542,-0.00647,0.305843,0.570856,-0.013417,0.288737,0.700921,-0.005163,0.250468,0.639468,-0.016062,0.274527,0.59298,-0.022103,0.303942,0.575812,-0.02295,0.295509,0.702335,-0.030422,0.260612,0.649735,-0.036943,0.267877,0.608433,-0.037153,0.283905,0.584421,-0.035445
o,0.417511,0.748939,-0.0,0.393674,0.669103,0.025945,0.363936,0.626792,0.031384,0.348279,0.588634,0.025445,0.336736,0.548243,0.019151,0.299072,0.672935,0.040384,0.267953,0.620694,0.029872,0.285033,0.583052,0.017033,0.306922,0.567037,0.009881,0.293662,0.687648,0.01664,0.25709,0.623901,0.004294,0.280622,0.579504,-0.008729,0.310272,0.56564,-0.014983,0.294695,0.69654,-0.007967,0.255792,0.632769,-0.018308,0.279906,0.586572,-0.022885,0.308662,0.5703,-0.02305,0.301973,0.697483,-0.031466,0.26842,0.642263,-0.037531,0.277887,0.60169,-0.036527,0.294903,0.580191,-0.034008
o,0.424817,0.749089,-0.0,0.400717,0.6686,0.025602,0.371713,0.626115,0.030491,0.356375,0.58821,0.024217,0.345464,0.549451,0.017506,0.303602,0.67609,0.039614,0.273558,0.62335,0.028362,0.289428,0.58441,0.014482,0.312092,0.567875,0.006685,0.299649,0.690493,0.015889,0.265174,0.62204,0.002651,0.288264,0.577802,-0.01122,0.318281,0.565016,-0.01791,0.302753,0.697183,-0.008604,0.266909,0.629327,-0.0191,0.290329,0.583984,-0.023821,0.318137,0.569046,-0.024103,0.312624,0.695523,-0.032038,0.280339,0.638467,-0.037601,0.288571,0.598318,-0.036183,0.304335,0.576979,-0.033449
p,0.410551,0.818735,-0.0,0.412777,0.736811,-0.007907,0.41605,0.652247,-0.021296,0.427694,0.58493,-0.037973,0.437611,0.535456,-0.054179,0.354611,0.662967,-0.023451,0.376453,0.552876,-0.047776,0.41634,0.536637,-0.06027,0.447014,0.548571,-0.064977,0.349196,0.693264,-0.031248,0.407151,0.588453,-0.049601,0.451739,0.58841,-0.054339,0.473594,0.606991,-0.057147,0.357137,0.721374,-0.040236,0.411001,0.625208,-0.059707,0.449824,0.626986,-0.059145,0.468782,0.643489,-0.055629,0.371706,0.745863,-0.049845,0.407862,0.679147,-0.060024,0.437176,0.66252,-0.055022,0.456967,0.655005,-0.04916
p,0.39484,0.802602,0.0,0.395873,0.731954,0.015315,0.40929,0.667671,0.011631,0.435802,0.626662,0.00034,0.457595,0.605131,-0.010979,0.370752,0.618917,0.007502,0.383641,0.540923,-0.009605,0.414436,0.523851,-0.021197,0.438902,0.531277,-0.025827,0.372492,0.627368,-0.009658,0.404381,0.541117,-0.019294,0.436962,0.530094,-0.022714,0.455444,0.536272,-0.024109,0.383804,0.646406,-0.02686,0.429068,0.582707,-0.032959,0.449631,0.604604,-0.027782,0.452081,0.628649,-0.023187,0.402103,0.670324,-0.043811,0.443786,0.628217,-0.041128,0.45879,0.637914,-0.030845,0.459867,0.650327,-0.023255
p,0.390264,0.795473,0.0,0.399216,0.730021,0.01867,0.414846,0.668665,0.01347,0.440999,0.6343,0.000292,0.466604,0.615291,-0.011976,0.374202,0.619838,0.000781,0.388498,0.538748,-0.017103,0.421816,0.527476,-0.026891,0.443169,0.540108,-0.030218,0.375319,0.628248,-0.020369,0.392717,0.531866,-0.033757,0.427074,0.530746,-0.034885,0.445048,0.548856,-0.033055,0.385244,0.647873,-0.040489,0.426628,0.577547,-0.050227,0.449702,0.603975,-0.039758,0.449697,0.630454,-0.030131,0.403541,0.673184,-0.059773,0.443749,0.628916,-0.058455,0.459391,0.639832,-0.044279,0.456762,0.654725,-0.033296
p,0.394823,0.812364,0.0,0.408002,0.746027,0.020133,0.425163,0.686058,0.016463,0.450406,0.650858,0.004114,0.471655,0.636338,-0.007763,0.37995,0.636832,0.008907,0.392083,0.558506,-0.007273,0.422633,0.543298,-0.017877,0.445107,0.554065,-0.022154,0.380255,0.644233,-0.012501,0.40047,0.550227,-0.023721,0.430221,0.552012,-0.025818,0.44468,0.570566,-0.025194,0.389774,0.662183,-0.033242,0.429397,0.593081,-0.04171,0.449479,0.621073,-0.032398,0.448396,0.648338,-0.024102,0.408279,0.685403,-0.053179,0.446967,0.640574,-0.051459,0.461249,0.656787,-0.038006,0.457613,0.675192,-0.02794
p,0.395931,0.806359,0.0,0.409146,0.741595,0.019367,0.424708,0.682631,0.014767,0.448272,0.648638,0.002319,0.467395,0.62298,-0.00913,0.377981,0.630224,0.002748,0.392283,0.552035,-0.014144,0.426823,0.540503,-0.024002,0.449804,0.549981,-0.027799,0.37775,0.638905,-0.018517,0.398096,0.544351,-0.030272,0.434625,0.547144,-0.031028,0.454046,0.565009,-0.029694,0.38691,0.658122,-0.038745,0.432394,0.590175,-0.047261,0.455648,0.619609,-0.036178,0.454295,0.646796,-0.027049,0.404279,0.682772,-0.058183,0.447179,0.64001,-0.056746,0.460582,0.656574,-0.042083,0.453608,0.675064,-0.031163
p,0.395743,0.805629,0.0,0.401818,0.738887,0.018813,0.417411,0.678221,0.013633,0.44494,0.643593,0.000344,0.469467,0.622514,-0.012195,0.376311,0.631449,0.002289,0.392948,0.551388,-0.015295,0.426518,0.537024,-0.025948,0.450669,0.544967,-0.030412,0.378242,0.639569,-0.018844,0.40007,0.54463,-0.032627,0.436236,0.540915,-0.035275,0.457988,0.555749,-0.034942,0.388859,0.657949,-0.038878,0.433323,0.589052,-0.047806,0.454435,0.61692,-0.037426,0.453415,0.64402,-0.028509,0.407286,0.681194,-0.058319,0.44929,0.638432,-0.056441,0.46265,0.652794,-0.042152,0.458274,0.66958,-0.031383
p,0.396881,0.801616,0.0,0.403216,0.738257,0.01863,0.418424,0.679002,0.013592,0.445046,0.644498,0.000508,0.469695,0.623217,-0.011735,0.378666,0.629091,0.002723,0.393761,0.547813,-0.014049,0.426129,0.537531,-0.0235,0.446755,0.55066,-0.026649,0.380353,0.637179,-0.01765,0.401184,0.542815,-0.028367,0.432868,0.544108,-0.028949,0.4481,0.561082,-0.027727,0.390624,0.655894,-0.037178,0.432406,0.586626,-0.044719,0.453375,0.613072,-0.034721,0.452238,0.638723,-0.02646,0.409009,0.679988,-0.055916,0.449377,0.635925,-0.053344,0.463688,0.6488,-0.039599,0.459713,0.664484,-0.029579
p,0.390089,0.804551,0.0,0.408534,0.739593,0.021186,0.422029,0.682379,0.018372,0.442037,0.647579,0.00703,0.46065,0.625638,-0.003552,0.372703,0.630578,0.008711,0.383353,0.554899,-0.007338,0.416925,0.540746,-0.017875,0.442042,0.551089,-0.022069,0.372227,0.640266,-0.012441,0.392692,0.549543,-0.021112,0.42419,0.548533,-0.022247,0.44121,0.562942,-0.022213,0.38127,0.658831,-0.032837,0.423501,0.592715,-0.038328,0.443412,0.619754,-0.028068,0.442239,0.645909,-0.020402,0.399039,0.680428,-0.052534,0.438743,0.638573,-0.049038,0.45341,0.651455,-0.035324,0.450063,0.666704,-0.025622
p,0.394194,0.797851,0.0,0.402173,0.738736,0.016501,0.417453,0.678844,0.010964,0.444537,0.646139,-0.001887,0.468291,0.62537,-0.01411,0.379051,0.62753,-0.002559,0.395703,0.546819,-0.021156,0.429852,0.534421,-0.031223,0.452896,0.54514,-0.034823,0.380572,0.63573,-0.022213,0.400978,0.541197,-0.036946,0.437065,0.541432,-0.039064,0.456919,0.559478,-0.037814,0.390355,0.65472,-0.040877,0.431505,0.58544,-0.052418,0.456558,0.61097,-0.043617,0.458696,0.637058,-0.034899,0.407572,0.679205,-0.058709,0.447794,0.636935,-0.059583,0.462993,0.649569,-0.04719,0.459577,0.665993,-0.037243
p,0.396041,0.785045,0.0,0.406299,0.72268,0.017728,0.422764,0.662191,0.012732,0.449709,0.628801,-3e-06,0.474153,0.608833,-0.012329,0.379859,0.61157,0.002602,0.393783,0.535861,-0.013953,0.424798,0.515778,-0.024208,0.448909,0.517748,-0.028841,0.380237,0.618262,-0.017678,0.404803,0.527481,-0.030699,0.439637,0.527755,-0.033052,0.459157,0.543202,-0.032304,0.390383,0.635695,-0.036961,0.432168,0.568382,-0.047196,0.455152,0.597638,-0.037886,0.456731,0.625823,-0.029069,0.408497,0.658973,-0.055536,0.449165,0.617826,-0.0558,0.46369,0.635584,-0.043108,0.460836,0.654685,-0.033032
p,0.400893,0.795793,0.0,0.416717,0.731514,0.018426,0.43296,0.67439,0.014512,0.456325,0.641705,0.002698,0.473299,0.624654,-0.00838,0.38614,0.623138,0.005991,0.404583,0.548215,-0.01143,0.438464,0.534607,-0.023644,0.463886,0.541141,-0.029412,0.385258,0.630102,-0.01483,0.404318,0.53734,-0.027902,0.439759,0.53358,-0.03156,0.461125,0.547071,-0.032029,0.394073,0.648025,-0.034839,0.432804,0.579933,-0.044956,0.456706,0.607314,-0.036382,0.458512,0.634319,-0.028285,0.411935,0.671731,-0.054193,0.450514,0.630418,-0.053899,0.464956,0.646701,-0.040665,0.461847,0.665531,-0.030398
p,0.401557,0.798412,0.0,0.406854,0.733106,0.020599,0.421414,0.675445,0.017165,0.446957,0.643302,0.005589,0.469376,0.619077,-0.005413,0.381494,0.625184,0.006528,0.400508,0.552749,-0.008462,0.431428,0.535466,-0.018038,0.454312,0.534884,-0.02245,0.382834,0.631933,-0.014922,0.402724,0.540357,-0.027612,0.4378,0.535639,-0.029815,0.459742,0.547608,-0.029107,0.393215,0.649354,-0.035121,0.436595,0.583051,-0.044069,0.457054,0.61223,-0.033873,0.455224,0.638883,-0.024642,0.411942,0.672055,-0.054445,0.453386,0.628901,-0.0521,0.464278,0.647326,-0.037075,0.456973,0.666626,-0.025642
p,0.396775,0.796891,0.0,0.40681,0.733432,0.01943,0.422605,0.675093,0.016302,0.447078,0.64087,0.005424,0.470271,0.616494,-0.004875,0.378164,0.62547,0.006381,0.394381,0.551562,-0.007111,0.425828,0.53567,-0.01514,0.44821,0.539107,-0.018459,0.378685,0.630386,-0.013867,0.396818,0.537224,-0.023318,0.430205,0.535291,-0.024159,0.449355,0.549237,-0.023127,0.3887,0.646994,-0.03292,0.431787,0.580065,-0.040222,0.45392,0.609041,-0.030607,0.453394,0.63605,-0.022395,0.406919,0.669602,-0.051034,0.447645,0.627395,-0.048381,0.461429,0.643213,-0.034363,0.456785,0.661238,-0.024011
p,0.395365,0.800035,0.0,0.401912,0.733283,0.022894,0.416145,0.675915,0.02008,0.441536,0.643455,0.008329,0.463406,0.619279,-0.002941,0.375617,0.625791,0.009667,0.394329,0.551589,-0.005015,0.426924,0.535343,-0.014314,0.451674,0.538705,-0.018264,0.376535,0.631846,-0.012682,0.397534,0.540306,-0.023531,0.431286,0.535077,-0.024408,0.451815,0.545778,-0.023255,0.386469,0.64901,-0.033871,0.430399,0.582691,-0.041102,0.450239,0.612106,-0.029902,0.447884,0.63925,-0.020513,0.405295,0.671954,-0.054122,0.447029,0.627851,-0.05044,0.457896,0.646358,-0.03456,0.450548,0.666325,-0.022791
q,0.504243,0.628049,-0.0,0.476787,0.634029,-0.036544,0.433909,0.622082,-0.064992,0.382882,0.600675,-0.08259,0.336655,0.579566,-0.099685,0.466375,0.594369,-0.106453,0.358277,0.557467,-0.140769,0.307879,0.549832,-0.149997,0.281781,0.55088,-0.151871,0.473262,0.549323,-0.095966,0.355332,0.526835,-0.12248,0.304774,0.531776,-0.118795,0.275711,0.54706,-0.116142,0.465923,0.516583,-0.084328,0.354531,0.515568,-0.105895,0.311112,0.527171,-0.096774,0.288371,0.535557,-0.090958,0.45255,0.497756,-0.074534,0.362422,0.518269,-0.094549,0.324372,0.538571,-0.092699,0.302866,0.549389,-0.089802
q,0.527045,0.572752,-0.0,0.485808,0.623923,-0.035189,0.42285,0.638587,-0.061427,0.375541,0.612719,-0.075726,0.352009,0.576691,-0.089072,0.452616,0.605881,-0.109597,0.36717,0.584067,-0.139336,0.319133,0.571609,-0.144795,0.286647,0.566233,-0.145418,0.46857,0.541242,-0.097917,0.369383,0.523948,-0.124974,0.316569,0.529106,-0.121457,0.284009,0.541518,-0.117774,0.473192,0.487824,-0.083884,0.376118,0.495914,-0.104933,0.330659,0.510638,-0.097977,0.302813,0.524773,-0.092385,0.470573,0.451959,-0.071047,0.396777,0.475059,-0.087009,0.36441,0.498363,-0.085017,0.345335,0.512781,-0.082139
q,0.523962,0.556524,0.0,0.480043,0.617396,-0.021664,0.423685,0.634684,-0.04219,0.378825,0.607135,-0.053618,0.353836,0.569565,-0.063986,0.463505,0.634708,-0.092059,0.370772,0.59892,-0.114089,0.323666,0.579984,-0.112898,0.295876,0.5665,-0.108497,0.475016,0.567247,-0.08748,0.367664,0.549483,-0.113062,0.319673,0.545501,-0.112131,0.292089,0.545486,-0.108536,0.474211,0.504677,-0.078982,0.369466,0.50092,-0.100942,0.323176,0.511598,-0.099386,0.294798,0.52136,-0.095785,0.464116,0.457143,-0.069448,0.391628,0.489096,-0.086042,0.365258,0.521029,-0.084575,0.350574,0.541245,-0.08115
q,0.523204,0.55463,1e-06,0.486739,0.624601,-0.017374,0.429232,0.643688,-0.039925,0.3816,0.617439,-0.053951,0.351446,0.583485,-0.068189,0.461286,0.641537,-0.094196,0.371688,0.603654,-0.115726,0.325395,0.584017,-0.116921,0.294991,0.567952,-0.114146,0.474749,0.573594,-0.092642,0.367795,0.551596,-0.117749,0.317947,0.542663,-0.118062,0.288878,0.537919,-0.115756,0.473699,0.511077,-0.085836,0.372089,0.500283,-0.102942,0.321054,0.508825,-0.100743,0.288516,0.517639,-0.098001,0.461849,0.463226,-0.077722,0.389108,0.485277,-0.084112,0.368288,0.515046,-0.076981,0.356921,0.536167,-0.071676
q,0.51372,0.556229,1e-06,0.476702,0.624435,-0.014015,0.420584,0.640654,-0.035287,0.371065,0.612584,-0.048226,0.341506,0.577385,-0.061399,0.446916,0.642345,-0.091116,0.360605,0.601181,-0.111059,0.315355,0.578194,-0.112897,0.285478,0.561838,-0.110945,0.46272,0.572865,-0.089742,0.360259,0.545537,-0.112631,0.310427,0.534762,-0.11244,0.279923,0.530355,-0.110944,0.46397,0.511515,-0.082736,0.365514,0.492969,-0.096533,0.314071,0.498758,-0.093823,0.282043,0.505841,-0.091642,0.454742,0.464668,-0.074328,0.382101,0.477718,-0.077504,0.360067,0.50403,-0.070225,0.347135,0.522567,-0.065547
q,0.500541,0.551206,1e-06,0.462869,0.619509,-0.014455,0.404691,0.633906,-0.035061,0.355039,0.605365,-0.04722,0.323844,0.570947,-0.059468,0.431413,0.635031,-0.089716,0.343241,0.596996,-0.109507,0.296402,0.576006,-0.110849,0.265367,0.559012,-0.108325,0.44669,0.565926,-0.088037,0.341551,0.542016,-0.11037,0.290991,0.533067,-0.10943,0.261327,0.528325,-0.106951,0.448283,0.50407,-0.08097,0.34817,0.48691,-0.094609,0.297111,0.494476,-0.091371,0.266,0.502432,-0.088399,0.440187,0.457038,-0.072527,0.366923,0.470194,-0.076277,0.342947,0.495556,-0.069049,0.328391,0.51343,-0.063842
q,0.489384,0.554854,1e-06,0.451138,0.627458,-0.014175,0.391293,0.645566,-0.034052,0.340154,0.616996,-0.04561,0.308753,0.581701,-0.056989,0.422087,0.640374,-0.088243,0.331492,0.60221,-0.108264,0.285236,0.581595,-0.108764,0.254465,0.56454,-0.105266,0.43691,0.570046,-0.086823,0.327767,0.546328,-0.109866,0.278083,0.538006,-0.108706,0.249085,0.534196,-0.105237,0.437158,0.506643,-0.080123,0.335564,0.494235,-0.094563,0.283907,0.504175,-0.091321,0.250791,0.514198,-0.087825,0.427073,0.457681,-0.071989,0.35302,0.477559,-0.075414,0.329717,0.507316,-0.067334,0.315717,0.528186,-0.061397
q,0.480226,0.553883,1e-06,0.443109,0.623876,-0.01521,0.384534,0.639378,-0.03698,0.333506,0.609062,-0.050223,0.301266,0.572697,-0.063616,0.410784,0.638364,-0.093449,0.319545,0.59843,-0.114781,0.272403,0.576276,-0.117019,0.241909,0.559468,-0.114979,0.426595,0.56881,-0.09192,0.319972,0.543112,-0.115912,0.268167,0.534727,-0.116563,0.238211,0.531626,-0.11526,0.428906,0.505976,-0.084826,0.326876,0.488637,-0.100315,0.274599,0.496998,-0.099461,0.242801,0.505483,-0.098315,0.421064,0.457306,-0.076166,0.349143,0.469977,-0.08189,0.328201,0.498669,-0.076103,0.317583,0.519576,-0.072003
q,0.479594,0.551414,1e-06,0.44079,0.621899,-0.014631,0.379483,0.636241,-0.037616,0.327297,0.604413,-0.051812,0.294039,0.567757,-0.066063,0.409076,0.639065,-0.099656,0.31725,0.595974,-0.122167,0.270177,0.572253,-0.123318,0.240737,0.554362,-0.120041,0.425392,0.568915,-0.099033,0.314508,0.542878,-0.126322,0.263602,0.53548,-0.125178,0.235494,0.533052,-0.121207,0.426609,0.505329,-0.092292,0.321351,0.490223,-0.108791,0.269394,0.500195,-0.10355,0.237454,0.509791,-0.09864,0.41763,0.4564,-0.084018,0.342799,0.47226,-0.087539,0.321652,0.50231,-0.077284,0.311025,0.523054,-0.069861
q,0.489733,0.555013,1e-06,0.450737,0.627273,-0.015095,0.388433,0.647241,-0.037446,0.335679,0.619694,-0.05164,0.302377,0.583457,-0.065686,0.419824,0.6455,-0.09458,0.326357,0.601903,-0.117759,0.279572,0.577948,-0.120625,0.25069,0.560117,-0.11823,0.436017,0.575243,-0.094004,0.322117,0.548667,-0.121075,0.270686,0.540952,-0.121581,0.244451,0.538039,-0.11832,0.436189,0.51116,-0.087737,0.329039,0.496573,-0.102891,0.276241,0.506644,-0.098386,0.245416,0.515457,-0.093718,0.425544,0.461491,-0.08031,0.350639,0.478261,-0.082749,0.326682,0.509935,-0.073133,0.31388,0.532216,-0.06592
r,0.542956,0.639714,1e-06,0.520561,0.575131,-0.042889,0.463141,0.544049,-0.072448,0.409804,0.546137,-0.08938,0.370116,0.570257,-0.103035,0.449408,0.606582,-0.109942,0.354105,0.590292,-0.144725,0.32637,0.580148,-0.15427,0.313757,0.564785,-0.154559,0.451546,0.646409,-0.096211,0.350547,0.661751,-0.143164,0.289977,0.65823,-0.15532,0.245657,0.646111,-0.157907,0.45142,0.664086,-0.0788,0.346362,0.644439,-0.108379,0.326314,0.629036,-0.097602,0.322102,0.615631,-0.084616,0.451167,0.665854,-0.063223,0.373946,0.645789,-0.073992,0.368111,0.630118,-0.060586,0.372025,0.617243,-0.048024
